0.04, 30, -0.02391231
0.04, 50, -0.02962865
0.04, 75, -0.01346481
0.04, 100, -0.03344193
0.04, 150, -0.03648307
0.05, 30, -0.02792948
0.05, 50, -0.02579536
0.05, 75, -0.01131001
0.05, 100, -0.01008685
0.05, 150, -0.04029366
0.06, 30, -0.03135693
0.06, 50, -0.02748619
0.06, 75, -0.01937437
0.06, 100, 0.03586365
0.06, 150, -0.03400505
0.08, 30, -0.03857802
0.08, 50, -0.03307896
0.08, 75, -0.01161197
0.08, 100, 0.03915619
0.08, 150, 0.04810116
0.12, 30, -0.06116852
0.12, 50, -0.04451054
0.12, 75, 0.008925018
0.12, 100, 0.09547241
0.12, 150, 0.2304901
